ref_no,name,pointx_class,feature_easting,feature_northing,description,x_normed,y_normed,longitude,latitude
63977666,Electricity Sub Station,6340433,548117.8,175095.0,"A place of electrical features, a type of infrastructure and facilities",0.7625526791089705,0.4197414779485901,0.1286927866391757,51.45573993433511
99090989,Barclays Bank Plc,2090138,553781.6,187241.2,"A place of banks and building societies, a type of legal and financial",0.8650434333878051,0.6925105640584107,0.2196342454633223,51.5623191210019
85571734,M B Hotels,1010003,524690.6,186216.7,"A place of bed and breakfast and backpacker accommodation, a type of accommodation",0.3605728046787653,0.6713824472363514,-0.2035441598239279,51.561177035964015
166979915,Footbridge,10550747,539886.9,179052.6,"A place of footbridges, a type of walking transport",0.6210372409047906,0.5098730047240884,0.0119344115926665,51.49357556476495
55001348,The Gemmological Association of Great Britain,5320403,531513.8,181693.4,"A place of training providers and centres, a type of recreational and vocational education",0.4781456953642384,0.5692129918093145,-0.1066789289669151,51.51910325554848
133949912,Montys Usha,1020043,515787.6,179982.2,"A place of restaurants, a type of eating and drinking",0.2084286574352799,0.52192679362418,-0.3332498302812622,51.5037732958597
63977083,Electricity Sub Station,6340433,546059.5,165668.6,"A place of electrical features, a type of infrastructure and facilities",0.7264298615291993,0.2034530026849135,0.0945646160490091,51.37050898821759
161056357,Sports Court,4240302,532535.3,178457.8,"A place of sports grounds, stadia and pitches, a type of sports complex",0.4938057968521548,0.4960496652354679,-0.0947763576779525,51.489871953271056
124008984,Paul Roberts Plumbing & Heating,2030056,529923.2,188610.1,"A place of plumbing and heating services, a type of construction services",0.4500215016771308,0.7228081702937544,-0.1277307874849943,51.58040208724185
103295885,H & Sons,9470699,535598.7,185744.2,"A place that sells convenience stores and independent supermarkets, a type of retail",0.5501677130816204,0.6602734760000453,-0.0448215356631848,51.55422931835327
54699558,Kensington Computers,2080117,525366.2,178517.7,"A place of computer systems services, a type of it, advertising, marketing and media services",0.3716349875290272,0.4931970862457658,-0.1970665183837405,51.490356903669934
111318583,Telephone Exchange,6340443,533897.6,190242.5,"A place of telecommunications features, a type of infrastructure and facilities",0.5204265932742754,0.7624361341777027,-0.0680297032774712,51.5951614322706
141251243,Associated British Ports,2100167,530100.7,180842.8,"A place of headquarters, administration and central offices, a type of personal, consumer and other services",0.456454803474671,0.5480962037362214,-0.1251872560479961,51.51101926551723
125753968,Joel Knight Photography,2100177,534514.0,176447.2,"A place of photographic services, a type of personal, consumer and other services",0.5294830996817752,0.4472000996929908,-0.0657397943469381,51.4700078938577
91419405,Halifax,2090138,505555.1,184142.0,"A place of banks and building societies, a type of legal and financial",0.031875806312892,0.6255825809155894,-0.4797036263082802,51.54690226554312
75455902,Bloodline Gym,5320395,535061.7,185862.1,"A place of martial arts instruction, a type of recreational and vocational education",0.5385224047475703,0.6634002107147308,-0.0545279602213193,51.55563157902554
68701534,McKinnon Motors,2130212,528276.1,163350.5,"A place of vehicle repair, testing and servicing, a type of repair and servicing",0.4205556033370602,0.1531533572747561,-0.1615441471785578,51.35484207117023
78361105,Tavistock Appointments,2050078,530557.5,181392.2,"A place of employment agencies, a type of employment and career agencies",0.4625629999139929,0.5639813755366996,-0.1198135363737377,51.51723806491153
68707321,Digiclear Hearing Aids,7370478,554069.3,187527.4,"A place that produces disability and mobility equipment, a type of manufacturing and production",0.8662526877096409,0.6962762402147931,0.2207203180772713,51.56379319467758
103283236,The Maypole Project Charity Shop,9480714,546305.5,166307.9,"A place that sells charity shops, a type of retail",0.7334996129698117,0.220944591088806,0.1007821587376936,51.37734004818478
161936572,Kapak Restaurant,1020043,522986.1,169287.5,"A place of restaurants, a type of eating and drinking",0.3311430291562742,0.2889850573801135,-0.2340834193092096,51.409869174422745
161954224,Dans Phone Centre,2130205,532971.1,196713.6,"A place of electrical equipment repair and servicing, a type of repair and servicing",0.5040337146297411,0.9055182336214612,-0.0793831402805478,51.65213576232048
161110034,Sports Court,4240302,538861.9,172793.0,"A place of sports grounds, stadia and pitches, a type of sports complex",0.6052808119033285,0.3651142504333246,-0.0037591874631538,51.436388390527256
167099509,Footbridge,10550747,515613.2,189588.7,"A place of footbridges, a type of walking transport",0.202924228089791,0.7447406282924177,-0.3346335192113929,51.59222421945064
126986377,Proterial,2040064,543440.6,181381.9,"A place of business related consultants, a type of consultancies",0.6823600240818783,0.5603085951218407,0.0641566990996724,51.5126859285432
55072702,Jay Bee Electrical,2030051,523192.8,164501.7,"A place of electrical contractors, a type of construction services",0.3344112840801582,0.1803876697896251,-0.2330121190575244,51.366750982381454
165771482,Himal Courier,2150222,543983.2,179025.6,"A place of courier, delivery and messenger, a type of transport, storage and delivery",0.6927152317880795,0.5055907376148452,0.0718411844477741,51.49083254544949
63944847,Electricity Sub Station,6340433,549449.0,179382.8,"A place of electrical features, a type of infrastructure and facilities",0.78488002064161,0.5156959816927417,0.1491500966197293,51.493451946399134
16444050,John Walker Chemist,5280364,530124.0,182763.0,"A place of chemists and pharmacies, a type of health practitioners and establishments",0.456403199449557,0.5881773175788197,-0.1245772276116876,51.52691767108565
159954969,Play Area,3180255,527505.6,184415.0,"A place of playgrounds, a type of recreational attractions",0.41053754192827,0.6280069331943672,-0.1623565935987633,51.54332371117143
22053960,Bus Stop (Riddlesdown Mitchley Avenue),10590732,533411.7,160930.7,"A place of bus stops, a type of bus transport",0.5077664057796508,0.09453841012337,-0.0897416624690173,51.33042941908116
54981399,G S B Motors,2130212,520810.7,182481.6,"A place of vehicle repair, testing and servicing, a type of repair and servicing",0.2930592586221725,0.5816972731701239,-0.2614940406806756,51.52645443232624
161952721,The Exchange,4250315,516333.1,173777.0,"A place of theatres and concert halls, a type of venues, stage and screen",0.2131487055990371,0.3866298104700299,-0.3312578876571569,51.45004705724348
131526898,Jaipur Restaurant,1020043,540469.2,190075.2,"A place of restaurants, a type of eating and drinking",0.6348843209770362,0.7574514846325521,0.0278831568817723,51.59156432492604
108301967,Lateral Life,9480694,530738.9,184362.0,"A place that sells travel agencies, a type of retail",0.4658983400705255,0.6287342388780007,-0.1159601437205792,51.542876581145954
22056402,Bus Stop (Leslie Grove),10590732,533133.8,166489.9,"A place of bus stops, a type of bus transport",0.5077836071213555,0.2190866762583408,-0.0876721510931004,51.37982942601191
55077338,Panmure Gordon & Co,2090138,532076.4,181250.7,"A place of banks and building societies, a type of legal and financial",0.4910295003010235,0.5554372330663525,-0.0961179450261679,51.5134646903597
166806323,Timpson Locksmiths Ltd,2100170,519466.6,186532.6,"A place of lock, key and security services, a type of personal, consumer and other services",0.2745506149479659,0.6775384894246128,-0.2755601497703173,51.56470009562267
75327378,Privilege Asset Finance Ltd,2090147,533483.0,181905.7,"A place of financial advice services, a type of legal and financial",0.5119463318138815,0.57315539644957,-0.0783085032287663,51.52020639334609
107638100,Plumbwise Bathrooms,2140214,525054.6,190259.7,"A place of design services, a type of research and design",0.3656403199449557,0.7608297175742884,-0.1978928338576761,51.59659090307512
152770398,John Evans Interior Architecture & Design Ltd,2040063,534211.2,179960.8,"A place of architectural and building related consultants, a type of consultancies",0.5214070697514406,0.5274325656217784,-0.0711524667461878,51.501941543332606
162685549,The Crayford Arms,1020034,551329.3,174841.1,"A place of pubs, bars and inns, a type of eating and drinking",0.8203491872366044,0.4143036784447893,0.176913109155156,51.45269605595159
161044069,Sports Facility,4240302,541169.4,174170.6,"A place of sports grounds, stadia and pitches, a type of sports complex",0.6452223273415326,0.3991458123279446,0.0302231406548498,51.44931237479094
124107647,"Stanmore Hall, William Knox Darcy, Robert Holland, and Helen Holland Brown Plaque",3200269,516382.1,193082.4,"A place of unspecified and other attractions, a type of tourist attractions",0.2200051604025114,0.8268060858039447,-0.319102485066565,51.6245736381952
123146083,Brockley Delivery Office,2080126,536649.4,175625.3,"A place of mailing and other information services, a type of it, advertising, marketing and media services",0.565752128666036,0.4315686918693568,-0.0356684221846298,51.46330338697058
126992553,Victoria Grill,1020018,523766.1,175934.6,"A place of fast food and takeaway outlets, a type of eating and drinking",0.3455577535047733,0.4348313715716373,-0.2197928715557084,51.4675389446208
54616358,Classic Cleaning,2070100,540478.8,181675.9,"A place of contract cleaning services, a type of contract services",0.6336286230325966,0.5668792695222666,0.0234740554819686,51.51600306522678
142052643,Med Off Licence,9470671,533441.9,192453.1,"A place that sells alcoholic drinks including off licences and wholesalers, a type of retail",0.5123763653564978,0.8149562143852455,-0.0739008097438562,51.61610261754854
166817640,Pret A Manger,1020013,529516.8,180659.4,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.4419024683925346,0.5429529517055431,-0.1374547741375396,51.50917335254058
48035637,Nando's,1020043,539243.2,184567.0,"A place of restaurants, a type of eating and drinking",0.6092336802270585,0.6323888932945132,0.0041895615646267,51.5423353875467
75463941,Fisherton Playgroup,5320397,526956.2,182560.1,"A place of nursery schools and pre and after school care, a type of recreational and vocational education",0.4007224563515954,0.5816746156721914,-0.1713174955476099,51.52507463668224
159754191,Pumping Station,7410543,544446.1,180807.2,"A place that produces water pumping stations, a type of manufacturing and production",0.6992397006966551,0.5434264934123323,0.0779833674476365,51.50574111514944
91419850,Gasoline Media Ltd,2040069,518590.0,167538.0,"A place of image consultants, a type of consultancies",0.2578825148361572,0.2441685264696219,-0.2959528822627464,51.39299765672633
68785178,Putney Arts Theatre,4250315,523759.3,175290.1,"A place of theatres and concert halls, a type of venues, stage and screen",0.3453478971359764,0.419077613259168,-0.2202114681422484,51.46129264951618
54886482,Barnard Marcus,2110190,528938.3,189551.9,"A place of property sales, a type of property and development services",0.4331813881482755,0.7485244304471457,-0.1414358212285915,51.590826329045846
96536577,Clark Chapman Research,2140216,521644.8,176297.6,"A place of research services, a type of research and design",0.3074206588113877,0.4472159599415438,-0.2515078261159117,51.472931313718135
164699736,The Drama School Doctor,2040069,546427.0,166380.4,"A place of image consultants, a type of consultancies",0.7374559215618818,0.2196077987107883,0.1040602635849504,51.37675060132481
127741644,Executive Strength,2040064,526223.4,172639.3,"A place of business related consultants, a type of consultancies",0.3849797884234978,0.3627510733989648,-0.1879480651832981,51.43844265008949
164704522,Le Labo,9480677,529992.4,181119.9,"A place that sells cosmetics, toiletries, perfumes and hairdressing supplies, a type of retail",0.4538229981938591,0.5534207157503597,-0.1273041398733928,51.51316637356598
